order,Vp,numberOfTurn,turnHistory
A0,0.14285714285714285,7,"{'turn 0': [{'agent_0': '1'}], 'turn 1': [{'agent_0': '10'}], 'turn 2': [{'agent_0': '11'}], 'turn 3': [{'agent_0': '12'}], 'turn 4': [{'agent_0': '13'}], 'turn 5': [{'agent_0': '14'}], 'turn 6': [{'agent_0': None}]}"
