order,Vp,numberOfTurn,turnHistory
"A0,A1,A2,A3,A4",0.16666666666666666,3,"{'turn 0': [{'agent_0': '12', 'agent_1': '1', 'agent_2': '13', 'agent_3': '10', 'agent_4': None}], 'turn 1': [{'agent_0': '14', 'agent_1': None, 'agent_2': None, 'agent_3': None, 'agent_4': None}], 'turn 2': [{'agent_0': None, 'agent_1': None, 'agent_2': None, 'agent_3': None, 'agent_4': None}]}"
"A0,A1,A2,A4,A3",0.16666666666666666,2,"{'turn 0': [{'agent_0': '12', 'agent_1': '1', 'agent_2': '13', 'agent_4': '10', 'agent_3': '11'}], 'turn 1': [{'agent_0': None, 'agent_1': None, 'agent_2': None, 'agent_4': None, 'agent_3': None}]}"
"A0,A1,A3,A2,A4",0.16666666666666666,3,"{'turn 0': [{'agent_0': '12', 'agent_1': '1', 'agent_3': '10', 'agent_2': '13', 'agent_4': None}], 'turn 1': [{'agent_0': '14', 'agent_1': None, 'agent_3': None, 'agent_2': None, 'agent_4': None}], 'turn 2': [{'agent_0': None, 'agent_1': None, 'agent_3': None, 'agent_2': None, 'agent_4': None}]}"
"A0,A1,A3,A4,A2",0.16666666666666666,3,"{'turn 0': [{'agent_0': '12', 'agent_1': '1', 'agent_3': '10', 'agent_4': '11', 'agent_2': None}], 'turn 1': [{'agent_0': '14', 'agent_1': None, 'agent_3': None, 'agent_4': None, 'agent_2': None}], 'turn 2': [{'agent_0': None, 'agent_1': None, 'agent_3': None, 'agent_4': None, 'agent_2': None}]}"
"A0,A1,A4,A2,A3",0.16666666666666666,2,"{'turn 0': [{'agent_0': '12', 'agent_1': '1', 'agent_4': '10', 'agent_2': '13', 'agent_3': '11'}], 'turn 1': [{'agent_0': None, 'agent_1': None, 'agent_4': None, 'agent_2': None, 'agent_3': None}]}"
"A0,A1,A4,A3,A2",0.16666666666666666,3,"{'turn 0': [{'agent_0': '12', 'agent_1': '1', 'agent_4': '10', 'agent_3': '11', 'agent_2': None}], 'turn 1': [{'agent_0': '14', 'agent_1': None, 'agent_4': None, 'agent_3': None, 'agent_2': None}], 'turn 2': [{'agent_0': None, 'agent_1': None, 'agent_4': None, 'agent_3': None, 'agent_2': None}]}"
"A0,A2,A1,A3,A4",0.16666666666666666,3,"{'turn 0': [{'agent_0': '12', 'agent_2': '13', 'agent_1': '1', 'agent_3': '10', 'agent_4': None}], 'turn 1': [{'agent_0': '14', 'agent_2': None, 'agent_1': None, 'agent_3': None, 'agent_4': None}], 'turn 2': [{'agent_0': None, 'agent_2': None, 'agent_1': None, 'agent_3': None, 'agent_4': None}]}"
"A0,A2,A1,A4,A3",0.16666666666666666,2,"{'turn 0': [{'agent_0': '12', 'agent_2': '13', 'agent_1': '1', 'agent_4': '10', 'agent_3': '11'}], 'turn 1': [{'agent_0': None, 'agent_2': None, 'agent_1': None, 'agent_4': None, 'agent_3': None}]}"
"A0,A2,A3,A1,A4",0.16666666666666666,3,"{'turn 0': [{'agent_0': '12', 'agent_2': '13', 'agent_3': '10', 'agent_1': '1', 'agent_4': None}], 'turn 1': [{'agent_0': '14', 'agent_2': None, 'agent_3': None, 'agent_1': None, 'agent_4': None}], 'turn 2': [{'agent_0': None, 'agent_2': None, 'agent_3': None, 'agent_1': None, 'agent_4': None}]}"
"A0,A2,A3,A4,A1",0.16666666666666666,2,"{'turn 0': [{'agent_0': '12', 'agent_2': '13', 'agent_3': '10', 'agent_4': '11', 'agent_1': '1'}], 'turn 1': [{'agent_0': None, 'agent_2': None, 'agent_3': None, 'agent_4': None, 'agent_1': None}]}"
"A0,A2,A4,A1,A3",0.16666666666666666,2,"{'turn 0': [{'agent_0': '12', 'agent_2': '13', 'agent_4': '10', 'agent_1': '1', 'agent_3': '11'}], 'turn 1': [{'agent_0': None, 'agent_2': None, 'agent_4': None, 'agent_1': None, 'agent_3': None}]}"
