order,Vp,numberOfTurn,turnHistory
"A0,A1,A2,A3",0.16666666666666666,3,"{'turn 0': [{'agent_0': '2', 'agent_1': '1', 'agent_2': '11', 'agent_3': '12'}], 'turn 1': [{'agent_0': None, 'agent_1': None, 'agent_2': '14', 'agent_3': None}], 'turn 2': [{'agent_0': None, 'agent_1': None, 'agent_2': None, 'agent_3': None}]}"
"A0,A1,A3,A2",0.16666666666666666,3,"{'turn 0': [{'agent_0': '2', 'agent_1': '1', 'agent_3': '11', 'agent_2': '12'}], 'turn 1': [{'agent_0': None, 'agent_1': None, 'agent_3': None, 'agent_2': '14'}], 'turn 2': [{'agent_0': None, 'agent_1': None, 'agent_3': None, 'agent_2': None}]}"
"A0,A2,A1,A3",0.16666666666666666,3,"{'turn 0': [{'agent_0': '2', 'agent_2': '1', 'agent_1': '15', 'agent_3': '11'}], 'turn 1': [{'agent_0': None, 'agent_2': '12', 'agent_1': None, 'agent_3': None}], 'turn 2': [{'agent_0': None, 'agent_2': None, 'agent_1': None, 'agent_3': None}]}"
"A0,A2,A3,A1",0.16666666666666666,3,"{'turn 0': [{'agent_0': '2', 'agent_2': '1', 'agent_3': '11', 'agent_1': None}], 'turn 1': [{'agent_0': '3', 'agent_2': '12', 'agent_3': None, 'agent_1': None}], 'turn 2': [{'agent_0': None, 'agent_2': None, 'agent_3': None, 'agent_1': None}]}"
"A0,A3,A1,A2",0.16666666666666666,3,"{'turn 0': [{'agent_0': '2', 'agent_3': '11', 'agent_1': '1', 'agent_2': '12'}], 'turn 1': [{'agent_0': None, 'agent_3': None, 'agent_1': None, 'agent_2': '14'}], 'turn 2': [{'agent_0': None, 'agent_3': None, 'agent_1': None, 'agent_2': None}]}"
"A0,A3,A2,A1",0.16666666666666666,3,"{'turn 0': [{'agent_0': '2', 'agent_3': '11', 'agent_2': '1', 'agent_1': None}], 'turn 1': [{'agent_0': '3', 'agent_3': None, 'agent_2': '12', 'agent_1': None}], 'turn 2': [{'agent_0': None, 'agent_3': None, 'agent_2': None, 'agent_1': None}]}"
"A1,A0,A2,A3",0.16666666666666666,3,"{'turn 0': [{'agent_1': '1', 'agent_0': '2', 'agent_2': '11', 'agent_3': '12'}], 'turn 1': [{'agent_1': None, 'agent_0': None, 'agent_2': '14', 'agent_3': None}], 'turn 2': [{'agent_1': None, 'agent_0': None, 'agent_2': None, 'agent_3': None}]}"
"A1,A0,A3,A2",0.16666666666666666,3,"{'turn 0': [{'agent_1': '1', 'agent_0': '2', 'agent_3': '11', 'agent_2': '12'}], 'turn 1': [{'agent_1': None, 'agent_0': None, 'agent_3': None, 'agent_2': '14'}], 'turn 2': [{'agent_1': None, 'agent_0': None, 'agent_3': None, 'agent_2': None}]}"
"A1,A2,A0,A3",0.16666666666666666,3,"{'turn 0': [{'agent_1': '1', 'agent_2': '11', 'agent_0': '2', 'agent_3': '12'}], 'turn 1': [{'agent_1': None, 'agent_2': '14', 'agent_0': None, 'agent_3': None}], 'turn 2': [{'agent_1': None, 'agent_2': None, 'agent_0': None, 'agent_3': None}]}"
"A1,A2,A3,A0",0.16666666666666666,3,"{'turn 0': [{'agent_1': '1', 'agent_2': '11', 'agent_3': '12', 'agent_0': '2'}], 'turn 1': [{'agent_1': None, 'agent_2': '14', 'agent_3': None, 'agent_0': None}], 'turn 2': [{'agent_1': None, 'agent_2': None, 'agent_3': None, 'agent_0': None}]}"
"A1,A3,A0,A2",0.16666666666666666,3,"{'turn 0': [{'agent_1': '1', 'agent_3': '11', 'agent_0': '2', 'agent_2': '12'}], 'turn 1': [{'agent_1': None, 'agent_3': None, 'agent_0': None, 'agent_2': '14'}], 'turn 2': [{'agent_1': None, 'agent_3': None, 'agent_0': None, 'agent_2': None}]}"
"A1,A3,A2,A0",0.16666666666666666,3,"{'turn 0': [{'agent_1': '1', 'agent_3': '11', 'agent_2': '12', 'agent_0': '2'}], 'turn 1': [{'agent_1': None, 'agent_3': None, 'agent_2': '14', 'agent_0': None}], 'turn 2': [{'agent_1': None, 'agent_3': None, 'agent_2': None, 'agent_0': None}]}"
"A2,A0,A1,A3",0.16666666666666666,3,"{'turn 0': [{'agent_2': '1', 'agent_0': '2', 'agent_1': '15', 'agent_3': '11'}], 'turn 1': [{'agent_2': '12', 'agent_0': None, 'agent_1': None, 'agent_3': None}], 'turn 2': [{'agent_2': None, 'agent_0': None, 'agent_1': None, 'agent_3': None}]}"
