order,Vp,numberOfTurn,turnHistory
"A0,A1,A2,A3",0.13333333333333333,5,"{'turn 0': [{'agent_0': '10', 'agent_1': '11', 'agent_2': '12', 'agent_3': '1'}], 'turn 1': [{'agent_0': '13', 'agent_1': None, 'agent_2': '17', 'agent_3': '14'}], 'turn 2': [{'agent_0': None, 'agent_1': None, 'agent_2': '39', 'agent_3': '2'}], 'turn 3': [{'agent_0': None, 'agent_1': None, 'agent_2': '44', 'agent_3': '3'}], 'turn 4': [{'agent_0': None, 'agent_1': None, 'agent_2': None, 'agent_3': None}]}"
"A0,A1,A3,A2",0.13333333333333333,6,"{'turn 0': [{'agent_0': '10', 'agent_1': '11', 'agent_3': '1', 'agent_2': None}], 'turn 1': [{'agent_0': '13', 'agent_1': None, 'agent_3': '12', 'agent_2': '17'}], 'turn 2': [{'agent_0': '14', 'agent_1': None, 'agent_3': '2', 'agent_2': '39'}], 'turn 3': [{'agent_0': None, 'agent_1': None, 'agent_3': None, 'agent_2': '44'}], 'turn 4': [{'agent_0': None, 'agent_1': None, 'agent_3': '3', 'agent_2': None}], 'turn 5': [{'agent_0': None, 'agent_1': None, 'agent_3': None, 'agent_2': None}]}"
"A0,A2,A1,A3",0.13333333333333333,5,"{'turn 0': [{'agent_0': '10', 'agent_2': '12', 'agent_1': '11', 'agent_3': '1'}], 'turn 1': [{'agent_0': '13', 'agent_2': '17', 'agent_1': None, 'agent_3': '14'}], 'turn 2': [{'agent_0': None, 'agent_2': '39', 'agent_1': None, 'agent_3': '2'}], 'turn 3': [{'agent_0': None, 'agent_2': '44', 'agent_1': None, 'agent_3': '3'}], 'turn 4': [{'agent_0': None, 'agent_2': None, 'agent_1': None, 'agent_3': None}]}"
"A0,A2,A3,A1",0.13333333333333333,5,"{'turn 0': [{'agent_0': '10', 'agent_2': '12', 'agent_3': '1', 'agent_1': '11'}], 'turn 1': [{'agent_0': '13', 'agent_2': '17', 'agent_3': '14', 'agent_1': None}], 'turn 2': [{'agent_0': None, 'agent_2': '39', 'agent_3': '2', 'agent_1': None}], 'turn 3': [{'agent_0': None, 'agent_2': '44', 'agent_3': '3', 'agent_1': None}], 'turn 4': [{'agent_0': None, 'agent_2': None, 'agent_3': None, 'agent_1': None}]}"
"A0,A3,A1,A2",0.13333333333333333,6,"{'turn 0': [{'agent_0': '10', 'agent_3': '1', 'agent_1': '11', 'agent_2': None}], 'turn 1': [{'agent_0': '13', 'agent_3': '12', 'agent_1': None, 'agent_2': '17'}], 'turn 2': [{'agent_0': '14', 'agent_3': '2', 'agent_1': None, 'agent_2': '39'}], 'turn 3': [{'agent_0': None, 'agent_3': None, 'agent_1': None, 'agent_2': '44'}], 'turn 4': [{'agent_0': None, 'agent_3': '3', 'agent_1': None, 'agent_2': None}], 'turn 5': [{'agent_0': None, 'agent_3': None, 'agent_1': None, 'agent_2': None}]}"
"A0,A3,A2,A1",0.13333333333333333,6,"{'turn 0': [{'agent_0': '10', 'agent_3': '1', 'agent_2': '12', 'agent_1': '11'}], 'turn 1': [{'agent_0': '13', 'agent_3': '14', 'agent_2': '17', 'agent_1': None}], 'turn 2': [{'agent_0': None, 'agent_3': '2', 'agent_2': '39', 'agent_1': None}], 'turn 3': [{'agent_0': None, 'agent_3': None, 'agent_2': '44', 'agent_1': None}], 'turn 4': [{'agent_0': None, 'agent_3': '3', 'agent_2': None, 'agent_1': None}], 'turn 5': [{'agent_0': None, 'agent_3': None, 'agent_2': None, 'agent_1': None}]}"
"A1,A0,A2,A3",0.13333333333333333,5,"{'turn 0': [{'agent_1': '11', 'agent_0': '10', 'agent_2': '12', 'agent_3': '1'}], 'turn 1': [{'agent_1': None, 'agent_0': '13', 'agent_2': '17', 'agent_3': '14'}], 'turn 2': [{'agent_1': None, 'agent_0': None, 'agent_2': '39', 'agent_3': '2'}], 'turn 3': [{'agent_1': None, 'agent_0': None, 'agent_2': '44', 'agent_3': '3'}], 'turn 4': [{'agent_1': None, 'agent_0': None, 'agent_2': None, 'agent_3': None}]}"
"A1,A0,A3,A2",0.13333333333333333,6,"{'turn 0': [{'agent_1': '11', 'agent_0': '10', 'agent_3': '1', 'agent_2': None}], 'turn 1': [{'agent_1': '13', 'agent_0': '14', 'agent_3': '12', 'agent_2': '17'}], 'turn 2': [{'agent_1': None, 'agent_0': None, 'agent_3': '2', 'agent_2': '39'}], 'turn 3': [{'agent_1': None, 'agent_0': None, 'agent_3': None, 'agent_2': '44'}], 'turn 4': [{'agent_1': None, 'agent_0': None, 'agent_3': '3', 'agent_2': None}], 'turn 5': [{'agent_1': None, 'agent_0': None, 'agent_3': None, 'agent_2': None}]}"
"A1,A2,A0,A3",0.13333333333333333,6,"{'turn 0': [{'agent_1': '11', 'agent_2': '12', 'agent_0': '10', 'agent_3': '1'}], 'turn 1': [{'agent_1': None, 'agent_2': None, 'agent_0': '13', 'agent_3': '14'}], 'turn 2': [{'agent_1': None, 'agent_2': '17', 'agent_0': None, 'agent_3': '2'}], 'turn 3': [{'agent_1': None, 'agent_2': '39', 'agent_0': None, 'agent_3': None}], 'turn 4': [{'agent_1': None, 'agent_2': '44', 'agent_0': None, 'agent_3': '3'}], 'turn 5': [{'agent_1': None, 'agent_2': None, 'agent_0': None, 'agent_3': None}]}"
"A1,A2,A3,A0",0.13333333333333333,6,"{'turn 0': [{'agent_1': '11', 'agent_2': '12', 'agent_3': '1', 'agent_0': '10'}], 'turn 1': [{'agent_1': None, 'agent_2': None, 'agent_3': '13', 'agent_0': None}], 'turn 2': [{'agent_1': None, 'agent_2': '17', 'agent_3': '14', 'agent_0': None}], 'turn 3': [{'agent_1': None, 'agent_2': '39', 'agent_3': '2', 'agent_0': None}], 'turn 4': [{'agent_1': None, 'agent_2': '44', 'agent_3': '3', 'agent_0': None}], 'turn 5': [{'agent_1': None, 'agent_2': None, 'agent_3': None, 'agent_0': None}]}"
