order,Vp,numberOfTurn,turnHistory
"A0,A1",0.25,3,"{'turn 0': [{'agent_0': '1', 'agent_1': '12'}], 'turn 1': [{'agent_0': '3', 'agent_1': None}], 'turn 2': [{'agent_0': None, 'agent_1': None}]}"
"A1,A0",0.25,3,"{'turn 0': [{'agent_1': '12', 'agent_0': '1'}], 'turn 1': [{'agent_1': '14', 'agent_0': None}], 'turn 2': [{'agent_1': None, 'agent_0': None}]}"
