order,Vp,numberOfTurn,turnHistory
"A0,A1",0.125,8,"{'turn 0': [{'agent_0': '3', 'agent_1': '1'}], 'turn 1': [{'agent_0': None, 'agent_1': '10'}], 'turn 2': [{'agent_0': None, 'agent_1': '11'}], 'turn 3': [{'agent_0': '42', 'agent_1': '12'}], 'turn 4': [{'agent_0': None, 'agent_1': '13'}], 'turn 5': [{'agent_0': None, 'agent_1': '14'}], 'turn 6': [{'agent_0': '44', 'agent_1': '15'}], 'turn 7': [{'agent_0': None, 'agent_1': None}]}"
"A1,A0",0.125,8,"{'turn 0': [{'agent_1': '1', 'agent_0': '3'}], 'turn 1': [{'agent_1': '10', 'agent_0': None}], 'turn 2': [{'agent_1': '11', 'agent_0': '42'}], 'turn 3': [{'agent_1': '12', 'agent_0': None}], 'turn 4': [{'agent_1': '13', 'agent_0': None}], 'turn 5': [{'agent_1': '14', 'agent_0': '44'}], 'turn 6': [{'agent_1': '15', 'agent_0': None}], 'turn 7': [{'agent_1': None, 'agent_0': None}]}"
