order,Vp,numberOfTurn,0,1,2
"A0,A1,A2",0.16666666666666666,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 36, 25]","['agent_1', True, {1: '10', 2: None, 3: None}, 1, 28, 15]","['agent_2', True, {1: '12', 2: '14', 3: None}, 2, 36, 25]"
"A0,A2,A1",0.16666666666666666,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 36, 25]","['agent_1', True, {1: '10', 2: None, 3: None}, 1, 28, 15]","['agent_2', True, {1: '12', 2: '14', 3: None}, 2, 36, 25]"
"A1,A0,A2",0.16666666666666666,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 36, 25]","['agent_1', True, {1: '10', 2: '14', 3: None}, 2, 28, 15]","['agent_2', True, {1: '12', 2: None, 3: None}, 1, 36, 25]"
"A1,A2,A0",0.16666666666666666,3,"['agent_0', True, {1: '13', 2: None, 3: None}, 1, 36, 25]","['agent_1', True, {1: '10', 2: '12', 3: None}, 2, 28, 15]","['agent_2', True, {1: '1', 2: '14', 3: None}, 2, 36, 25]"
"A2,A0,A1",0.16666666666666666,3,"['agent_0', True, {1: '10', 2: '15', 3: None}, 2, 36, 25]","['agent_1', True, {1: '12', 2: None, 3: None}, 1, 28, 15]","['agent_2', True, {1: '1', 2: '13', 3: None}, 2, 36, 25]"
"A2,A1,A0",0.16666666666666666,3,"['agent_0', True, {1: '13', 2: '15', 3: None}, 2, 36, 25]","['agent_1', True, {1: '10', 2: None, 3: None}, 1, 28, 15]","['agent_2', True, {1: '1', 2: '12', 3: None}, 2, 36, 25]"
