order,Vp,numberOfTurn,0,1,2,3,4
"A0,A1,A2,A3,A4",0.16666666666666666,4,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None}, 1, 24, 16]","['agent_1', True, {1: '11', 2: '12', 3: None, 4: None}, 2, 40, 34]","['agent_2', False, {1: '14', 2: '17', 3: '46', 4: None}, 3, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 23, 13]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 19, 8]"
"A0,A1,A2,A4,A3",0.16666666666666666,4,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None}, 1, 24, 16]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None}, 1, 40, 34]","['agent_2', False, {1: '14', 2: '17', 3: '46', 4: None}, 3, 17, 6]","['agent_3', True, {1: '1', 2: '12', 3: None, 4: None}, 2, 23, 13]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None}, 1, 19, 8]"
"A0,A1,A3,A2,A4",0.15384615384615385,4,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None}, 1, 24, 16]","['agent_1', True, {1: '11', 2: '12', 3: None, 4: None}, 2, 40, 34]","['agent_2', False, {1: None, 2: '17', 3: None, 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: '2', 4: None}, 2, 23, 13]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None}, 1, 19, 8]"
"A0,A1,A3,A4,A2",0.15384615384615385,4,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None}, 1, 24, 16]","['agent_1', True, {1: '11', 2: '12', 3: None, 4: None}, 2, 40, 34]","['agent_2', False, {1: None, 2: '17', 3: None, 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: '2', 4: None}, 2, 23, 13]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None}, 1, 19, 8]"
"A0,A1,A4,A2,A3",0.15384615384615385,3,"['agent_0', True, {1: '10', 2: None, 3: None}, 1, 24, 16]","['agent_1', True, {1: '11', 2: '12', 3: None}, 2, 40, 34]","['agent_2', False, {1: None, 2: '17', 3: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '2', 3: None}, 2, 23, 13]","['agent_4', True, {1: '13', 2: None, 3: None}, 1, 19, 8]"
"A0,A1,A4,A3,A2",0.15384615384615385,4,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None}, 1, 24, 16]","['agent_1', True, {1: '11', 2: '12', 3: None, 4: None}, 2, 40, 34]","['agent_2', False, {1: None, 2: '17', 3: None, 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: '2', 4: None}, 2, 23, 13]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None}, 1, 19, 8]"
"A0,A2,A1,A3,A4",0.16666666666666666,5,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 24, 16]","['agent_1', True, {1: '11', 2: '12', 3: None, 4: None, 5: None}, 2, 40, 34]","['agent_2', False, {1: '14', 2: None, 3: '17', 4: '46', 5: None}, 3, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: '13', 4: None, 5: None}, 2, 23, 13]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None}, 0, 19, 8]"
"A0,A2,A1,A4,A3",0.16666666666666666,4,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None}, 1, 24, 16]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None}, 1, 40, 34]","['agent_2', False, {1: '14', 2: '17', 3: '46', 4: None}, 3, 17, 6]","['agent_3', True, {1: '1', 2: '12', 3: None, 4: None}, 2, 23, 13]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None}, 1, 19, 8]"
"A0,A2,A3,A1,A4",0.16666666666666666,5,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 24, 16]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 40, 34]","['agent_2', False, {1: '14', 2: None, 3: '17', 4: '46', 5: None}, 3, 17, 6]","['agent_3', True, {1: '1', 2: '12', 3: '13', 4: None, 5: None}, 3, 23, 13]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None}, 0, 19, 8]"
"A0,A2,A3,A4,A1",0.16666666666666666,4,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None}, 1, 24, 16]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 40, 34]","['agent_2', False, {1: '14', 2: '17', 3: '46', 4: None}, 3, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 23, 13]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 19, 8]"
