order,Vp,numberOfTurn,0,1,2,3,4,5
"A0,A1,A2,A3,A4,A5",0.12765957446808512,5,"['agent_0', True, {1: '1', 2: '15', 3: None, 4: '2', 5: None}, 3, 39, 28]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 44, 40]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 22, 13]","['agent_3', False, {1: None, 2: '50', 3: '44', 4: '46', 5: None}, 3, 18, 8]","['agent_4', True, {1: '12', 2: '14', 3: None, 4: None, 5: None}, 2, 51, 50]","['agent_5', True, {1: '13', 2: None, 3: None, 4: None, 5: None}, 1, 42, 36]"
"A0,A1,A2,A3,A5,A4",0.12765957446808512,5,"['agent_0', True, {1: '1', 2: '15', 3: None, 4: '2', 5: None}, 3, 39, 28]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 44, 40]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 22, 13]","['agent_3', False, {1: None, 2: '50', 3: '44', 4: '46', 5: None}, 3, 18, 8]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None}, 1, 51, 50]","['agent_5', True, {1: '12', 2: '14', 3: None, 4: None, 5: None}, 2, 42, 36]"
"A0,A1,A2,A4,A3,A5",0.12765957446808512,5,"['agent_0', True, {1: '1', 2: '15', 3: None, 4: '2', 5: None}, 3, 39, 28]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 44, 40]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 22, 13]","['agent_3', False, {1: None, 2: '50', 3: '44', 4: '46', 5: None}, 3, 18, 8]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None}, 1, 51, 50]","['agent_5', True, {1: '13', 2: '14', 3: None, 4: None, 5: None}, 2, 42, 36]"
"A0,A1,A2,A4,A5,A3",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '15', 3: '2', 4: None}, 3, 39, 28]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None}, 1, 44, 40]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None}, 1, 22, 13]","['agent_3', False, {1: None, 2: '50', 3: None, 4: None}, 1, 18, 8]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None}, 1, 51, 50]","['agent_5', True, {1: '13', 2: None, 3: None, 4: None}, 1, 42, 36]"
"A0,A1,A2,A5,A3,A4",0.12765957446808512,5,"['agent_0', True, {1: '1', 2: '15', 3: None, 4: '2', 5: None}, 3, 39, 28]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 44, 40]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 22, 13]","['agent_3', False, {1: None, 2: '50', 3: '44', 4: '46', 5: None}, 3, 18, 8]","['agent_4', True, {1: '13', 2: '14', 3: None, 4: None, 5: None}, 2, 51, 50]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None, 5: None}, 1, 42, 36]"
"A0,A1,A2,A5,A4,A3",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '15', 3: '2', 4: None}, 3, 39, 28]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None}, 1, 44, 40]","['agent_2', True, {1: '11', 2: None, 3: None, 4: None}, 1, 22, 13]","['agent_3', False, {1: None, 2: '50', 3: None, 4: None}, 1, 18, 8]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None}, 1, 51, 50]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 42, 36]"
"A0,A1,A3,A2,A4,A5",0.13333333333333333,3,"['agent_0', True, {1: '1', 2: '15', 3: None}, 2, 39, 28]","['agent_1', True, {1: '10', 2: None, 3: None}, 1, 44, 40]","['agent_2', True, {1: '11', 2: None, 3: None}, 1, 22, 13]","['agent_3', False, {1: '2', 2: '50', 3: None}, 2, 18, 8]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 51, 50]","['agent_5', True, {1: '13', 2: None, 3: None}, 1, 42, 36]"
"A0,A1,A3,A2,A5,A4",0.13333333333333333,3,"['agent_0', True, {1: '1', 2: '15', 3: None}, 2, 39, 28]","['agent_1', True, {1: '10', 2: None, 3: None}, 1, 44, 40]","['agent_2', True, {1: '11', 2: None, 3: None}, 1, 22, 13]","['agent_3', False, {1: '2', 2: '50', 3: None}, 2, 18, 8]","['agent_4', True, {1: '13', 2: None, 3: None}, 1, 51, 50]","['agent_5', True, {1: '12', 2: None, 3: None}, 1, 42, 36]"
"A0,A1,A3,A4,A2,A5",0.13333333333333333,3,"['agent_0', True, {1: '1', 2: '15', 3: None}, 2, 39, 28]","['agent_1', True, {1: '10', 2: None, 3: None}, 1, 44, 40]","['agent_2', True, {1: '12', 2: None, 3: None}, 1, 22, 13]","['agent_3', False, {1: '2', 2: '50', 3: None}, 2, 18, 8]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 51, 50]","['agent_5', True, {1: '13', 2: None, 3: None}, 1, 42, 36]"
"A0,A1,A3,A4,A5,A2",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '13', 3: '15', 4: None}, 3, 39, 28]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None}, 1, 44, 40]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 22, 13]","['agent_3', False, {1: '2', 2: None, 3: '50', 4: None}, 2, 18, 8]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 51, 50]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 42, 36]"
