order,Vp,numberOfTurn,0,1,2
"A0,A1,A2",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '14', 3: None}, 2, 31, 18]","['agent_1', True, {1: '10', 2: '12', 3: None}, 2, 46, 40]","['agent_2', True, {1: '11', 2: '13', 3: None}, 2, 40, 29]"
"A0,A2,A1",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '11', 3: None}, 2, 31, 18]","['agent_1', True, {1: '12', 2: '14', 3: None}, 2, 46, 40]","['agent_2', True, {1: '10', 2: '13', 3: None}, 2, 40, 29]"
"A1,A0,A2",0.14285714285714285,4,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None}, 1, 31, 18]","['agent_1', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 46, 40]","['agent_2', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 40, 29]"
"A1,A2,A0",0.14285714285714285,4,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None}, 1, 31, 18]","['agent_1', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 46, 40]","['agent_2', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 40, 29]"
"A2,A0,A1",0.14285714285714285,4,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None}, 1, 31, 18]","['agent_1', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 46, 40]","['agent_2', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 40, 29]"
"A2,A1,A0",0.14285714285714285,4,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None}, 1, 31, 18]","['agent_1', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 46, 40]","['agent_2', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 40, 29]"
