order,Vp,numberOfTurn,0,1,2,3
"A0,A1,A2,A3",0.14285714285714285,4,"['agent_0', True, {1: '11', 2: '14', 3: None, 4: None}, 2, 29, 21]","['agent_1', False, {1: '12', 2: '17', 3: '46', 4: None}, 3, 17, 7]","['agent_2', True, {1: '1', 2: '2', 3: '3', 4: None}, 3, 44, 37]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 38, 28]"
"A0,A1,A3,A2",0.15384615384615385,5,"['agent_0', True, {1: '11', 2: '15', 3: None, 4: None, 5: None}, 2, 29, 21]","['agent_1', False, {1: '12', 2: '17', 3: '46', 4: '48', 5: None}, 4, 17, 7]","['agent_2', True, {1: '14', 2: '2', 3: '3', 4: None, 5: None}, 3, 44, 37]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 38, 28]"
"A0,A2,A1,A3",0.14285714285714285,5,"['agent_0', True, {1: '11', 2: '14', 3: None, 4: None, 5: None}, 2, 29, 21]","['agent_1', False, {1: '12', 2: '17', 3: '46', 4: None, 5: None}, 3, 17, 7]","['agent_2', True, {1: '1', 2: '2', 3: None, 4: '3', 5: None}, 3, 44, 37]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 38, 28]"
"A0,A2,A3,A1",0.14285714285714285,5,"['agent_0', True, {1: '11', 2: '14', 3: None, 4: None, 5: None}, 2, 29, 21]","['agent_1', False, {1: None, 2: '17', 3: '46', 4: None, 5: None}, 2, 17, 7]","['agent_2', True, {1: '1', 2: '12', 3: '2', 4: '3', 5: None}, 4, 44, 37]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 38, 28]"
"A0,A3,A1,A2",0.15384615384615385,5,"['agent_0', True, {1: '11', 2: '15', 3: None, 4: None, 5: None}, 2, 29, 21]","['agent_1', False, {1: '12', 2: '17', 3: '46', 4: '48', 5: None}, 4, 17, 7]","['agent_2', True, {1: '14', 2: '2', 3: '3', 4: None, 5: None}, 3, 44, 37]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 38, 28]"
"A0,A3,A2,A1",0.14285714285714285,5,"['agent_0', True, {1: '11', 2: '14', 3: None, 4: None, 5: None}, 2, 29, 21]","['agent_1', False, {1: None, 2: '17', 3: '46', 4: None, 5: None}, 2, 17, 7]","['agent_2', True, {1: '12', 2: '2', 3: None, 4: '3', 5: None}, 3, 44, 37]","['agent_3', True, {1: '1', 2: '10', 3: None, 4: None, 5: None}, 2, 38, 28]"
"A1,A0,A2,A3",0.14285714285714285,4,"['agent_0', True, {1: '11', 2: '14', 3: None, 4: None}, 2, 29, 21]","['agent_1', False, {1: '12', 2: '17', 3: '46', 4: None}, 3, 17, 7]","['agent_2', True, {1: '1', 2: '2', 3: '3', 4: None}, 3, 44, 37]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 38, 28]"
"A1,A0,A3,A2",0.15384615384615385,5,"['agent_0', True, {1: '11', 2: '15', 3: None, 4: None, 5: None}, 2, 29, 21]","['agent_1', False, {1: '12', 2: '17', 3: '46', 4: '48', 5: None}, 4, 17, 7]","['agent_2', True, {1: '14', 2: '2', 3: '3', 4: None, 5: None}, 3, 44, 37]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 38, 28]"
"A1,A2,A0,A3",0.14285714285714285,5,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 29, 21]","['agent_1', False, {1: '12', 2: '17', 3: '46', 4: None, 5: None}, 3, 17, 7]","['agent_2', True, {1: '1', 2: '14', 3: '2', 4: '3', 5: None}, 4, 44, 37]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 38, 28]"
"A1,A2,A3,A0",0.14285714285714285,5,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 29, 21]","['agent_1', False, {1: '12', 2: '17', 3: '46', 4: None, 5: None}, 3, 17, 7]","['agent_2', True, {1: '1', 2: '14', 3: '2', 4: '3', 5: None}, 4, 44, 37]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 38, 28]"
"A1,A3,A0,A2",0.14285714285714285,4,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None}, 1, 29, 21]","['agent_1', False, {1: '12', 2: '17', 3: '46', 4: None}, 3, 17, 7]","['agent_2', True, {1: '14', 2: '2', 3: '3', 4: None}, 3, 44, 37]","['agent_3', True, {1: '1', 2: '10', 3: None, 4: None}, 2, 38, 28]"
