order,Vp,numberOfTurn,0,1,2
"A0,A1,A2",0.13333333333333333,7,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None, 5: None, 6: None, 7: None}, 3, 49, 47]","['agent_1', True, {1: '10', 2: '13', 3: None, 4: '15', 5: None, 6: '2', 7: None}, 4, 50, 47]","['agent_2', False, {1: '11', 2: None, 3: '42', 4: '44', 5: '50', 6: None, 7: None}, 4, 18, 12]"
"A0,A2,A1",0.13333333333333333,6,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None, 5: None, 6: None}, 3, 49, 47]","['agent_1', True, {1: '10', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 50, 47]","['agent_2', False, {1: '11', 2: None, 3: '42', 4: '44', 5: '50', 6: None}, 4, 18, 12]"
"A1,A0,A2",0.13333333333333333,7,"['agent_0', True, {1: '10', 2: '13', 3: None, 4: None, 5: None, 6: None, 7: None}, 2, 49, 47]","['agent_1', True, {1: '1', 2: '12', 3: '14', 4: '15', 5: None, 6: '2', 7: None}, 5, 50, 47]","['agent_2', False, {1: '11', 2: None, 3: '42', 4: '44', 5: '50', 6: None, 7: None}, 4, 18, 12]"
"A1,A2,A0",0.13333333333333333,7,"['agent_0', True, {1: '10', 2: '13', 3: None, 4: None, 5: None, 6: None, 7: None}, 2, 49, 47]","['agent_1', True, {1: '1', 2: '12', 3: '14', 4: '15', 5: None, 6: '2', 7: None}, 5, 50, 47]","['agent_2', False, {1: '11', 2: None, 3: '42', 4: '44', 5: '50', 6: None, 7: None}, 4, 18, 12]"
"A2,A0,A1",0.13333333333333333,6,"['agent_0', True, {1: '1', 2: '12', 3: None, 4: None, 5: None, 6: None}, 2, 49, 47]","['agent_1', True, {1: '10', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 50, 47]","['agent_2', False, {1: '11', 2: '14', 3: '42', 4: '44', 5: '50', 6: None}, 5, 18, 12]"
"A2,A1,A0",0.13333333333333333,6,"['agent_0', True, {1: '10', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 49, 47]","['agent_1', True, {1: '1', 2: '12', 3: '15', 4: None, 5: '2', 6: None}, 4, 50, 47]","['agent_2', False, {1: '11', 2: '14', 3: '42', 4: '44', 5: '50', 6: None}, 5, 18, 12]"
